Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3
330.8639998,1292,29.93048671,-8.262568422,-202.4914115,-3.47E-06,-1249.65346,-3.47E-06,-162.61133,-0.000974953,-30.00190746,-50.22112175,176.6107621,-3.47E-06,-24.6134901,-0.055371986,-3.47E-06,-3.47E-06,0.005230904,-0.002504459,4.27E-05
330.8719998,1292,-69.06243102,-84.35051936,-7.862132428,-3.50E-06,-1158.36512,-3.50E-06,65.08372455,-0.000973526,33.70485064,-6.606602584,-482.1544226,-3.50E-06,26.33398185,-0.055246816,-3.50E-06,-3.50E-06,0.005977834,-0.001218876,0.002246335
330.8799998,1292,-33.47839864,-94.46736801,177.455968,-3.52E-06,-838.6613736,-3.52E-06,68.92757567,-0.00097208,-102.7924317,-32.28669854,380.0084778,-3.52E-06,62.52899377,-0.055120732,-3.52E-06,-3.52E-06,0.008874157,0.000104376,0.004968062
330.8879998,1292,-8.191667683,-37.56800415,-335.5678,-3.55E-06,-1406.82993,-3.55E-06,-190.8599946,-0.000970615,34.39837749,-67.88095485,-332.8357181,-3.55E-06,-46.72697536,-0.054993741,-3.55E-06,-3.55E-06,0.008839909,-0.000204389,0.004417569
330.8959998,1292,-87.21175553,-113.1103794,300.6879545,-3.58E-06,-763.0036897,-3.58E-06,218.8017502,-0.000969131,-62.49985826,-17.60034102,-32.04225823,-3.58E-06,92.72704783,-0.054865849,-3.58E-06,-3.58E-06,0.007440272,-0.000322819,0.003980671
330.9039998,1292,37.25338778,-6.548102724,-201.8207024,-3.60E-06,-1202.845874,-3.60E-06,-163.6115561,-0.000967629,-11.81765265,-43.11535409,195.9457069,-3.60E-06,9.521549006,-0.054737063,-3.60E-06,-3.60E-06,0.008679315,-0.000140111,0.004496104
330.9119998,1292,-69.85411576,-95.25166949,-21.78001838,-3.63E-06,-1128.881407,-3.63E-06,64.89090396,-0.000966107,21.81411761,-17.4965796,-490.7773625,-3.63E-06,37.50964758,-0.054607391,-3.63E-06,-3.63E-06,0.004335988,-0.001128055,0.001525504
330.9199998,1292,-20.37875213,-78.12207093,185.1828858,-3.65E-06,-802.9522866,-3.65E-06,84.84320788,-0.000964567,-92.31901949,-27.78116871,373.41584,-3.65E-06,86.64937852,-0.054476838,-3.65E-06,-3.65E-06,-0.001165825,-0.002501721,-0.002598674
330.9279998,1292,14.38473735,-7.121936672,-344.457142,-3.68E-06,-1402.893853,-3.68E-06,-191.7558202,-0.000963009,51.94145976,-37.15518197,-322.1085488,-3.68E-06,-7.363926065,-0.054345412,-3.68E-06,-3.68E-06,-0.00023019,-0.002280858,-0.001973535
330.9359998,1292,-87.10231742,-133.973007,295.2770047,-3.70E-06,-744.2746465,-3.70E-06,222.988563,-0.000961432,-70.90371773,-6.340588684,-41.07432861,-3.70E-06,106.754577,-0.054213118,-3.70E-06,-3.70E-06,0.000677396,-0.001980141,-0.001072209
330.9439998,1292,23.29345097,-40.46369841,-189.2008582,-3.73E-06,-1132.636261,-3.73E-06,-148.1446292,-0.000959837,-22.01816421,-57.39392717,213.5977851,-3.73E-06,3.176065429,-0.054079964,-3.73E-06,-3.73E-06,-0.000473182,-0.002306848,-0.002069019
330.9519998,1292,-71.68991489,-94.47033815,-27.94312773,-3.75E-06,-1064.154426,-3.75E-06,60.72170322,-0.000958224,12.23854612,-29.76069057,-481.3448978,-3.75E-06,35.05179786,-0.053945956,-3.75E-06,-3.75E-06,0.002811394,-0.002929682,0.00205208
330.9599998,1292,-7.354663326,-80.45780463,189.6964057,-3.78E-06,-734.8354325,-3.78E-06,86.10877676,-0.000956593,-94.68697206,-22.7574245,382.6353604,-3.78E-06,100.1349698,-0.053811101,-3.78E-06,-3.78E-06,0.006877745,-0.004351051,0.007529287
330.9679998,1292,24.07823026,-27.71733511,-347.5937736,-3.80E-06,-1340.87949,-3.80E-06,-183.6419791,-0.000954945,72.46113944,-32.3958393,-301.2710559,-3.80E-06,6.990675434,-0.053675406,-3.80E-06,-3.80E-06,0.006031326,-0.004224594,0.006601353
330.9759998,1292,-86.09093882,-147.6100441,287.34692,-3.83E-06,-693.7089229,-3.83E-06,223.9754598,-0.000953278,-66.90283471,-11.19679124,-47.54469297,-3.83E-06,113.2809642,-0.053538877,-3.83E-06,-3.83E-06,0.005364076,-0.003701868,0.00552148
330.9839998,1292,45.30811962,-31.94525799,-189.097754,-3.85E-06,-1095.614307,-3.85E-06,-158.9730927,-0.000951594,-20.35650617,-50.36835755,218.49557,-3.85E-06,17.58783074,-0.053401521,-3.85E-06,-3.85E-06,0.006110085,-0.0041778,0.006732793
330.9919998,1292,-44.79690556,-77.88260356,-34.99842955,-3.88E-06,-1045.775908,-3.88E-06,61.45408017,-0.000949892,45.65366828,-11.15085251,-485.9627218,-3.88E-06,60.37963694,-0.053263344,-3.88E-06,-3.88E-06,0.004655989,-0.001238229,0.008462989
330.9999998,1292,1.91126214,-72.56588243,195.5436587,-3.90E-06,-699.7001539,-3.90E-06,95.09698273,-0.000948173,-83.73763905,-15.65878559,381.1303899,-3.90E-06,117.5080048,-0.053124353,-3.90E-06,-3.90E-06,0.003311179,0.002914722,0.012730481
331.0079998,1293,43.51093222,-15.38187221,-357.4191014,-3.92E-06,-1321.77986,-3.92E-06,-205.885532,-0.000946436,68.56799204,-28.50632205,-295.3909793,-3.92E-06,17.27871436,-0.052984555,-3.92E-06,-3.92E-06,0.003601971,0.00229327,0.012427077
