Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3,Event Id
815.8879994,3187,-64.16864412,-31.19302094,24.18499252,0.959174116,15.50115186,-35.54244104,191.9250711,282.291317,-44.43783535,-11.46210647,-6.745385965,-17.40847782,0,-14.57343861,-142.6919988,0,-0.005637883,0.015341927,-0.006545011,
815.8959994,3187,88.3871837,24.34403244,-23.65796586,-14.3351987,-30.21082817,30.08146174,-152.3187919,-162.218463,187.4133693,2.268618773,6.170054316,97.64897665,0,76.10049155,344.0804271,0,-0.005109917,0.013703498,-0.005825924,
815.9039994,3187,-134.2043947,-10.05558453,-12.76966036,35.24472547,24.9883032,30.28842154,66.397265,79.9881764,-271.8050395,-30.62156351,39.03814462,-142.1101978,0,-132.2325409,-400.1166433,0,-0.003992843,0.010510401,-0.004322417,
815.9119994,3187,92.69813418,18.29870782,35.65596113,-4.879191485,1.226172987,-22.45177304,68.25962388,142.8303081,265.9633076,37.05894721,-10.81861518,161.7981984,0,133.8263511,305.3639497,0,-0.005150456,0.013857595,-0.005900435,
815.9199994,3187,-30.51415041,22.66623479,-42.05842612,18.61484691,-4.345518116,61.7804365,-145.6647962,-197.2018688,-126.3453273,-25.65110463,40.54849636,-69.13240935,0,-83.83860888,-105.9129398,0,-0.00262726,0.00898333,-0.003078521,
815.9279994,3187,-39.65582409,-8.200307064,44.01073645,11.22734231,31.88587199,-25.14637107,209.9326444,303.9263505,-41.95840767,18.8211687,1.36818059,-0.463327674,0,4.954315456,-191.1545809,0,6.67E-05,0.005049937,-0.000439233,
815.9359994,3187,110.9854506,35.24519719,-7.245874631,-21.19113586,-23.56329229,16.47748028,-153.0183936,-153.5532923,205.8770064,4.774536848,-0.923577211,115.4545151,0,86.66792504,349.0542227,0,-0.000523991,0.006285303,-0.001098314,
815.9439994,3187,-125.6789649,-10.19314323,-7.422201029,19.50282369,20.75392299,14.5688537,62.8989426,83.86324617,-281.2430695,-32.00555044,27.91111966,-147.6868918,0,-137.5324976,-420.1581043,0,-0.000758894,0.005909166,-0.001159957,
815.9519994,3187,107.0973958,20.77402037,41.95226384,-19.19550561,-7.457027979,-25.6119877,69.03172932,153.9351525,261.6818332,45.71179827,-29.54179893,153.4768703,0,146.2307498,306.3716684,0,-0.000358214,0.005820651,-0.000890204,
815.9599994,3187,-13.71262286,36.40773074,-36.73040271,22.22425287,-9.060705608,63.13828154,-157.0441153,-202.5527633,-124.0053585,-15.13257535,34.57645017,-77.72935509,0,-75.6694506,-93.89359057,0,-0.002317686,0.00233221,-0.001020359,
